(18990,1,220,0):	0.407	0.347	1	1
(18991,0,5,0):	0.198	0.123	1	1
(18991,0,105,0):	0.192	0.327	0.915	0.927
(18991,1,124,0):	0.016	0.053	0.858	0.895
(18994,1,63,0):	0.363	0.324	1	1
(18997,1,62,0):	0.116	0.159	0.914	1
(18999,0,188,0):	0.044	0.138	0.627	0.926
(19003,0,224,0):	0.266	0.438	0.984	0.971
(19005,1,96,0):	0.057	0.001	0.821	0.974
(19010,0,44,0):	0.055	0.196	1	1
(19010,1,118,0):	0.023	0.001	0	0
(19013,1,24,0):	0.258	0.098	1	1
(19014,0,13,0):	0.019	0	0	0
(19016,1,106,0):	0.031	0.143	1	1
(19017,0,96,0):	0.054	0.037	1	1
(19018,1,158,0):	0.002	0.066	1	1
(19021,0,205,0):	0.052	0.034	1	1
(19023,0,52,0):	0.338	0.172	1	1
(19025,0,178,0):	0.228	0.136	1	1
(19025,1,171,0):	0.168	0.088	0.96	1
(19026,1,40,0):	0.01	0.19	0.98	0.959
(19027,0,16,0):	0.135	0.273	1	1
(19027,1,147,0):	0.081	0.143	0.983	1
(19028,0,88,0):	0.005	0.004	1	1
(19037,0,174,0):	0.169	0.106	1	1
(19041,1,15,0):	0.013	0.046	1	1
(19041,1,81,0):	0.146	0.041	1	1
(19046,0,47,0):	0.496	0.666	1	1
(19047,1,37,0):	0.13	0.152	0.995	1
(19052,1,194,0):	0.122	0.087	0.933	0.973
(19055,0,118,0):	0.019	0.003	0.956	1
(19056,1,148,0):	0.096	0.002	0.975	0.986
(19059,0,17,0):	0.543	0.47	1	1
(19061,0,147,0):	0.055	0.014	1	1
(19061,1,149,0):	0.073	0.277	0.887	0.939
(19065,1,169,0):	0.394	0.433	0.558	0.952
(19067,0,122,0):	0.089	0.022	1	1
(19073,1,178,0):	0.007	0.096	1	1
(19074,0,105,0):	0.152	0.081	1	1
(19077,0,10,0):	0.206	0.175	1	1
(19077,0,37,0):	0.01	0.081	0.553	0.878
(19078,0,8,0):	0.028	0.05	0	0
(19081,0,85,0):	0.002	0.018	1	1
(19082,0,24,0):	0.035	0	0	0
(19082,0,207,0):	0.061	0.047	0	0
(19087,1,136,0):	0.022	0.038	0.476	0.94
(19089,1,28,0):	0.323	0.239	1	1
(19093,0,47,0):	0.1	0.182	0.829	0.965
(19093,0,111,0):	0.084	0.016	0.978	1
(19095,0,139,0):	0.747	0.776	1	1
(19097,0,21,0):	0.159	0.104	1	1
(19097,1,54,0):	0.19	0.107	0.948	0.972
(19098,0,185,0):	0.113	0.05	1	1
(19098,1,92,0):	0.251	0.247	1	1
(19100,0,141,0):	0.052	0.064	1	1
(19100,0,144,0):	0.115	0.099	1	1
(19101,1,28,0):	0.345	0.356	1	1
(19101,1,100,0):	0.371	0.241	1	1
(19106,1,25,0):	0.042	0.126	1	1
(19108,1,120,0):	0	0.037	1	1
(19109,0,54,0):	0.118	0.064	1	1
(19112,0,51,0):	0.214	0.184	0.694	0.949
(19114,1,83,0):	0.054	0.043	0.671	0.961
(19116,0,11,0):	0.131	0.102	1	1
(19116,0,25,0):	0.139	0.103	1	1
(19116,0,56,0):	0.125	0.039	1	1
(19119,1,198,0):	0.195	0.214	1	1
(19120,0,112,0):	0.344	0.476	1	1
(19120,1,167,0):	0.015	0.023	0.98	1
(19121,0,95,0):	0.11	0.046	1	1
(19122,0,27,0):	0.322	0.436	0.569	0.939
(19123,1,2,0):	0.606	0.577	1	1
(19123,1,146,0):	0.034	0	1	1
(19124,0,35,0):	0	0.013	0	0
(19124,1,39,0):	0.066	0.094	1	1
(19124,1,195,0):	0.023	0.091	0.772	0.903
(19125,1,37,0):	0.183	0.077	1	1
(19125,1,103,0):	0.067	0.131	0.823	0.941
(19125,1,175,0):	0.131	0.205	0.876	0.985
(19126,1,22,0):	0.053	0	0.995	0.988
(19127,0,12,0):	0.166	0.182	1	1
(19127,1,37,0):	0.006	0.042	0.637	0.963
(19127,1,173,0):	0.006	0.026	0	0
(19130,1,124,0):	0.016	0.288	0.735	0.988
(19132,1,84,0):	0.38	0.428	1	1
(19134,0,117,0):	0.312	0.072	1	1
(19137,1,66,0):	0.269	0.121	1	1
(19139,0,24,0):	0.041	0.126	1	1
(19141,0,64,0):	0.434	0.375	0.988	1
(19143,1,135,0):	0.06	0.061	1	1
(19144,1,183,0):	0.033	0.007	0	0
(19145,0,76,0):	0.177	0.273	0.89	0.986
(19145,1,134,0):	0.093	0.15	0.888	0.97
(19147,0,177,0):	0.216	0.265	1	1
(19147,1,127,0):	0.349	0.157	1	1
(19148,0,58,0):	0.229	0.094	1	1
(19150,1,81,0):	0.018	0.126	0.897	0.982
(19152,0,73,0):	0.3	0.311	1	1
(19155,1,30,0):	0.122	0.021	1	1
(19156,0,110,0):	0.129	0.153	1	1
(19157,0,36,0):	0.059	0.078	1	1
(19158,0,41,0):	0.107	0.253	0.975	0.926
(19160,0,121,0):	0.23	0.523	1	1
(19161,0,55,0):	0.161	0.041	1	1
(19162,0,76,0):	0.02	0.049	1	1
(19163,0,24,0):	0.074	0.078	1	1
(19163,1,55,0):	0.274	0.327	0.431	0.901
(19164,1,38,0):	0.094	0.244	1	1
(19164,1,185,0):	0.189	0.123	1	1
(19165,1,136,0):	0	0.028	0.811	0.931
(19166,0,155,0):	0.053	0.003	0.901	0.97
(19167,1,18,0):	0.002	0.058	1	1
(19167,1,66,0):	0.428	0.585	1	1
(19168,1,10,0):	0.114	0.084	0.599	0.976
(19171,1,134,0):	0.011	0.024	0.968	1
(19175,0,8,0):	0.105	0.174	1	1
(19175,0,68,0):	0.075	0.115	0.776	0.963
(19175,1,38,0):	0.35	0.399	1	1
(19175,1,193,0):	0.267	0.217	0.934	0.982
(19182,0,78,0):	0.088	0.091	1	1
(19183,1,135,0):	0.035	0.074	0.969	0.972
(19184,0,125,0):	0.031	0.006	0.964	1
(19185,1,142,0):	0	0.003	0	0
(19186,1,186,0):	0	0.037	0	0
(19188,1,88,0):	0.074	0.072	1	1
(19189,0,37,0):	0.064	0.045	0.604	0.959
(19189,0,176,0):	0.242	0.187	1	1
(19189,0,181,0):	0.019	0.123	1	1
(19193,0,49,0):	0.13	0.073	1	1
(19194,0,59,0):	0.022	0.013	0	0
(19194,1,128,0):	0.134	0.082	0.874	0.975
(19195,0,44,0):	0.714	0.577	1	1
(19197,1,5,0):	0.319	0.309	0.985	0.988
(19198,1,36,0):	0.159	0.094	1	1
(19198,1,90,0):	0.076	0.181	1	1
(19200,0,64,0):	0.295	0.302	1	1
(19200,1,53,0):	0.184	0.122	0.808	0.995
(19200,1,73,0):	0.14	0.189	1	1
(19200,1,126,0):	0.097	0.015	0	0
(19201,0,16,0):	0.012	0.014	1	1
(19203,0,42,0):	0.05	0.075	1	1
(19203,0,58,0):	0.03	0.023	0	0
(19210,0,102,0):	0	0.008	0	0
(19210,1,196,0):	0.181	0.36	1	1
(19211,1,183,0):	0.03	0.015	0.978	0.968
(19212,1,186,0):	0.112	0.12	1	1
(19212,1,187,0):	0.281	0.479	1	1
(19216,0,36,0):	0.255	0.236	0.556	0.857
(19217,0,207,0):	0.137	0.063	0.555	0.887
(19220,1,125,0):	0.129	0.107	1	1
(19220,1,180,0):	0.013	0.091	1	1
(19221,1,40,0):	0.174	0.029	0.924	0.99
(19221,1,98,0):	0	0.029	0	0
(19222,1,20,0):	0.002	0.097	1	1
(19222,1,49,0):	0.19	0.103	1	0.989
(19224,1,177,0):	0.076	0.125	0	0
(19225,0,153,0):	0.245	0.175	0.347	0.884
(19225,1,69,0):	0.016	0.045	1	1
(19225,1,119,0):	0.087	0.011	0.649	0.923
(19225,1,185,0):	0.244	0.333	0.887	0.984
(19227,0,144,0):	0.18	0.306	0.817	0.994
(19228,0,57,0):	0.151	0.086	0.886	0.99
(19229,0,16,0):	0.019	0.098	1	1
(19230,1,2,0):	0.016	0.001	0	0
(19230,1,175,0):	0.122	0.061	1	1
(19237,1,127,0):	0.154	0.086	0.641	0.926
(19238,0,161,0):	0.092	0.006	1	1
(19241,0,99,0):	0.012	0.001	0	0
(19242,0,44,0):	0.033	0.108	0.691	0.964
(19242,0,104,0):	0.231	0.233	1	1
(19243,1,118,0):	0.279	0.108	1	1
(19245,0,85,0):	0.116	0.243	1	1
(19248,1,76,0):	0.157	0.139	0.897	0.979
(19251,1,173,0):	0.03	0.111	1	1
(19253,1,134,0):	0.115	0.002	1	1
(19254,0,195,0):	0.061	0.025	1	1
(19256,0,67,0):	0.012	0.123	1	1
(19256,0,180,0):	0.034	0.129	0.948	0.978
(19256,1,101,0):	0.358	0.243	1	1
(19258,1,87,0):	0.525	0.489	1	1
(19259,0,115,0):	0.096	0.183	1	1
(19261,0,90,0):	0.238	0.087	1	1
(19262,1,109,0):	0.404	0.244	0.855	0.958
(19268,0,87,0):	0.184	0.151	1	1
(19269,1,138,0):	0.016	0.063	1	1
(19270,1,176,0):	0.3	0.12	1	1
(19274,0,40,0):	0.114	0.037	0.511	0.719
(19274,0,120,0):	0.259	0.351	1	1
(19278,1,189,0):	0.062	0.075	1	1
(19280,1,23,0):	0.361	0.238	1	1
(19282,1,123,0):	0.274	0.28	0.932	0.944
(19284,0,5,0):	0.42	0.517	1	1
(19284,0,26,0):	0.204	0.128	0.973	0.977
(19284,1,167,0):	0.153	0.184	1	1
(19285,0,165,0):	0.001	0.086	0.953	0.999
(19285,1,25,0):	0.073	0.001	0	0
(19287,0,145,0):	0.364	0.145	1	1
(19287,1,54,0):	0.002	0.073	1	1
(19289,0,120,0):	0.036	0.079	0.704	0.937
(19289,1,165,0):	0.06	0.175	0.999	0.98
(19291,0,3,0):	0.086	0.079	1	1
(19291,0,138,0):	0.209	0.247	0.97	1
(19295,0,5,0):	0.065	0.063	1	1
(19295,0,29,0):	0.091	0.282	0.764	0.953
(19295,0,53,0):	0.07	0.071	0.714	0.932
(19297,0,153,0):	0.249	0.09	0.883	0.972
(19297,1,116,0):	0.013	0.055	0.376	0.878
(19299,0,48,0):	0.005	0.126	0.997	1
(19300,0,136,0):	0.057	0.139	0.583	0.964
(19300,1,103,0):	0.018	0.018	1	1
(19300,1,149,0):	0.047	0.065	0.738	0.965
(19302,0,179,0):	0.301	0.174	0.997	0.989
(19303,0,28,0):	0.118	0.099	1	1
(19303,0,87,0):	0.038	0.01	0	0
(19303,0,127,0):	0.21	0.373	1	1
(19303,0,181,0):	0.051	0.036	1	1
(19303,1,150,0):	0.174	0.167	1	1
(19308,0,192,0):	0.331	0.137	1	1
(19308,1,14,0):	0.029	0	0	0
(19310,1,158,0):	0.116	0.121	1	1
(19311,0,87,0):	0.031	0.008	0	0
(19313,1,56,0):	0.105	0.079	0.91	0.999
(19317,0,223,0):	0.033	0.067	0.909	0.995
(19318,0,177,0):	0.214	0.074	0.975	0.997
(19319,0,74,0):	0.003	0.135	1	1
(19320,0,42,0):	0.155	0.251	1	1
(19320,1,103,0):	0.111	0.135	1	1
(19322,1,116,0):	0.17	0.05	0.975	0.996
(19323,0,69,0):	0.016	0.156	1	1
(19323,1,20,0):	0.023	0.081	0	0
(19324,1,97,0):	0.158	0.125	1	1
(19325,0,2,0):	0.06	0.135	1	1
(19326,1,61,0):	0.315	0.256	0.979	0.997
(19327,1,135,0):	0.219	0.119	1	1
(19329,1,163,0):	0.085	0.027	0.86	0.986
(19330,1,96,0):	0.156	0.184	0.892	0.994
(19331,0,80,0):	0.295	0.046	0.902	0.956
(19331,1,40,0):	0.21	0.085	1	1
(19333,1,28,0):	0.007	0.169	0.983	0.992
(19335,0,98,0):	0.033	0.077	0.791	0.967
(19336,1,157,0):	0.031	0.043	0.939	0.95
(19337,0,137,0):	0.003	0.136	1	1
(19337,1,176,0):	0.037	0.015	0.898	0.975
(19338,0,170,0):	0.271	0.423	1	1
(19341,0,122,0):	0.102	0.019	1	1
(19343,1,32,0):	0.048	0.307	1	1
(19345,0,135,0):	0.09	0.113	0.805	0.96
(19346,0,166,0):	0.067	0.05	0.997	1
(19347,1,138,0):	0.028	0.05	0.864	0.999
(19348,1,101,0):	0.346	0.455	1	1
(19350,0,8,0):	0.054	0.027	1	0.999
(19350,0,134,0):	0.015	0.027	1	1
(19351,0,168,0):	0.064	0.065	1	1
(19352,0,81,0):	0.052	0.044	1	1
(19352,0,142,0):	0.056	0.045	0	0
(19354,1,195,0):	0.036	0.137	0.849	0.969
(19355,1,52,0):	0.074	0.1	1	1
(19355,1,94,0):	0	0.009	0.956	0.99
(19356,0,101,0):	0.223	0.198	1	1
(19356,1,172,0):	0.011	0.095	1	1
(19357,0,34,0):	0.08	0.137	1	1
(19359,0,41,0):	0.065	0.198	1	1
(19359,0,85,0):	0.003	0.223	1	1
(19360,0,166,0):	0.059	0.126	1	1
(19362,0,20,0):	0.125	0.148	1	1
(19365,0,116,0):	0.165	0.365	0.708	0.939
(19365,1,90,0):	0.014	0.023	0.995	0.977
(19366,0,67,0):	0.002	0.077	0.997	1
(19366,0,133,0):	0.036	0.042	0.925	0.992
(19368,1,2,0):	0.204	0.225	1	1
(19371,0,59,0):	0.082	0.035	0.918	0.914
(19371,1,40,0):	0.095	0.149	1	1
(19372,0,12,0):	0.063	0.044	0.977	1
(19372,0,128,0):	0.078	0.049	0.705	0.952
(19372,1,145,0):	0.014	0.048	1	1
(19373,0,49,0):	0.118	0.015	1	1
(19373,0,87,0):	0	0.039	0	0
(19373,0,108,0):	0.169	0.063	0.95	1
(19373,0,196,0):	0.105	0.222	0.924	0.976
(19374,1,7,0):	0.585	0.326	0.982	0.993
(19374,1,196,0):	0.002	0.066	1	1
(19376,0,124,0):	0.065	0.025	1	1
(19377,1,148,0):	0	0.028	0.392	0.902
(19378,0,80,0):	0.002	0.008	0	0
(19380,1,3,0):	0.006	0.094	0.935	0.995
(19380,1,122,0):	0.013	0	0	0
(19381,0,40,0):	0.126	0.053	0	0
(19381,0,147,0):	0.029	0.035	0.881	0.982
(19382,1,138,0):	0.012	0.045	0.376	0.755
(19383,1,26,0):	0.055	0.252	1	1
(19383,1,82,0):	0.071	0.026	0.9	0.967
(19385,1,14,0):	0.314	0.169	1	1
(19386,0,57,0):	0.044	0.066	0.957	0.997
(19387,1,42,0):	0.474	0.484	1	1
(19388,1,19,0):	0.004	0.029	0.89	0.999
(19388,1,120,0):	0.151	0.01	1	1
(19389,1,10,0):	0.024	0.143	0.759	0.975
(19389,1,66,0):	0.198	0.036	1	1
(19390,1,194,0):	0.246	0.237	0.92	1
(19391,0,140,0):	0.122	0.042	0.767	0.99
(19392,0,65,0):	0.023	0	0	0
(19392,1,189,0):	0.068	0.104	1	1
(19392,1,206,0):	0.045	0.08	0.933	0.994
(19392,1,231,0):	0.427	0.497	1	1
(19394,0,8,0):	0.069	0.068	0.995	0.991
(19394,0,56,0):	0.101	0.343	1	1
(19399,1,226,0):	0.034	0.111	0.948	0.983
(19401,0,4,0):	0.092	0.003	1	1
(19401,0,79,0):	0.136	0.087	1	1
(19401,1,142,0):	0.176	0.249	1	1
(19402,0,108,0):	0.133	0.169	1	1
(19403,0,68,0):	0.308	0.159	1	1
(19405,0,162,0):	0.212	0.17	1	1
(19410,0,104,0):	0.531	0.723	0.988	1
(19410,0,176,0):	0.034	0	0	0
(19411,1,75,0):	0	0.015	0	0
(19412,0,37,0):	0.017	0.063	0.726	0.917
(19412,1,161,0):	0.108	0.009	0.728	0.871
(19414,0,51,0):	0.082	0.169	1	1
(19415,1,66,0):	0.112	0.19	1	1
(19415,1,165,0):	0.076	0.08	1	1
(19416,1,22,0):	0.012	0	0.88	0.96
(19416,1,188,0):	0.125	0.152	1	1
(19417,1,70,0):	0.326	0.282	0.711	0.955
(19417,1,148,0):	0	0.002	0	0
(19418,1,27,0):	0.515	0.382	1	1
(19420,1,117,0):	0.03	0.047	1	1
(19424,0,142,0):	0.207	0.335	0.954	0.965
(19426,1,78,0):	0.056	0.035	0.688	0.92
(19427,1,124,0):	0.113	0.164	1	1
(19428,1,147,0):	0.275	0.077	1	1
(19428,1,152,0):	0.077	0.003	1	1
(19429,1,83,0):	0.089	0.009	1	1
(19431,0,32,0):	0.193	0.045	1	1
(19431,1,174,0):	0.059	0.097	0.973	0.931
(19431,1,208,0):	0.087	0.061	0.92	1
(19432,0,60,0):	0.031	0.027	1	1
(19432,1,172,0):	0.078	0.095	1	1
(19433,1,180,0):	0.137	0.029	0.951	0.989
(19434,0,56,0):	0.109	0.248	1	1
(19434,0,182,0):	0.093	0.042	1	1
(19434,1,15,0):	0.157	0.027	0	0
(19434,1,116,0):	0.064	0.107	0.809	0.985
(19435,1,94,0):	0.026	0.014	1	1
(19435,1,99,0):	0.216	0.22	1	1
(19436,0,124,0):	0.004	0.035	0	0
(19436,1,187,0):	0.344	0.236	0.985	0.985
(19437,0,28,0):	0.042	0.009	1	1
(19437,1,77,0):	0.233	0.036	0.673	0.965
(19438,1,76,0):	0.085	0.006	0.863	0.841
(19438,1,117,0):	0.015	0.018	0.706	0.971
(19440,0,139,0):	0.029	0.029	0.96	0.984
(19440,1,37,0):	0.029	0.033	0	0
(19440,1,97,0):	0.17	0.414	1	1
(19441,0,205,0):	0.015	0.001	0	0
(19441,1,127,0):	0.224	0.315	0.937	0.962
(19441,1,198,0):	0	0.001	0.443	0.869
(19444,0,88,0):	0.062	0.066	0	0
(19445,0,153,0):	0.285	0.351	1	1
(19445,1,25,0):	0.092	0.178	0.87	0.952
(19445,1,105,0):	0.111	0.141	1	1
(19445,1,187,0):	0	0.058	0.947	0.97
(19447,0,26,0):	0.169	0.181	0.868	0.996
(19447,0,59,0):	0.29	0.539	1	1
(19448,0,155,0):	0.098	0.071	1	1
(19448,1,86,0):	0.004	0.135	0.959	1
(19449,1,82,0):	0.076	0.004	0.577	0.828
(19449,1,128,0):	0.071	0.065	1	1
(19450,0,41,0):	0.06	0.131	0.924	0.99
(19450,0,60,0):	0.012	0	1	1
(19450,1,13,0):	0.05	0.038	0.635	0.928
(19450,1,98,0):	0.178	0.325	1	1
(19452,0,4,0):	0.06	0.047	0.958	0.976
(19453,0,41,0):	0.031	0.031	0	0
(19453,0,77,0):	0.064	0.048	0.942	0.973
(19453,1,35,0):	0.493	0.453	1	1
(19455,0,84,0):	0	0.027	1	1
(19455,0,116,0):	0.078	0.139	0.49	0.799
(19455,1,126,0):	0.127	0.094	1	1
(19455,1,127,0):	0.014	0.056	1	1
(19455,1,149,0):	0.037	0.006	0.771	0.952
(19456,1,40,0):	0.012	0.288	1	1
(19457,0,69,0):	0.021	0.048	1	1
(19460,0,119,0):	0.324	0.377	1	1
(19461,1,180,0):	0.114	0.188	1	1
(19463,1,193,0):	0.3	0.43	0.534	0.867
(19464,0,35,0):	0.059	0.008	1	1
(19464,1,116,0):	0.037	0.028	0	0
(19465,0,110,0):	0.057	0	0.932	0.964
(19465,1,54,0):	0.011	0.042	0.826	0.998
(19466,0,30,0):	0.259	0.322	1	1
(19467,0,150,0):	0.238	0.241	1	1
(19468,0,38,0):	0.143	0.039	1	1
(19468,0,101,0):	0.035	0.04	0.998	1
(19469,0,127,0):	0	0.004	0	0
(19470,0,149,0):	0.322	0.157	1	0.999
(19470,0,187,0):	0.424	0.325	1	1
(19471,1,84,0):	0	0.018	0	0
(19472,0,9,0):	0.005	0.01	0	0
(19473,0,19,0):	0.206	0.242	0.993	1
(19473,1,111,0):	0.168	0.144	1	1
(19474,0,7,0):	0.061	0.011	0	0
(19474,1,121,0):	0.049	0.012	0.827	0.976
(19476,0,18,0):	0.028	0	0.761	0.947
(19476,0,172,0):	0.047	0.006	0	0
(19476,1,187,0):	0.05	0.055	1	1
(19477,0,70,0):	0.003	0.024	0	0
(19477,0,148,0):	0.311	0.104	1	1
(19477,0,196,0):	0.144	0.001	0.971	0.974
(19478,0,68,0):	0.26	0.261	0.936	0.983
(19478,0,198,0):	0	0.049	1	1
(19479,0,39,0):	0.02	0.015	1	1
(19479,0,84,0):	0.121	0.162	0.639	0.903
(19480,0,81,0):	0.04	0.18	1	1
(19481,1,88,0):	0.001	0.014	0.977	1
(19482,0,91,0):	0.14	0.018	1	1
(19482,0,185,0):	0.08	0.071	0.99	0.991
(19482,1,126,0):	0.024	0.046	0.959	0.998
(19483,1,28,0):	0.026	0	0.92	0.983
(19484,0,4,0):	0.18	0.281	1	1
(19485,0,3,0):	0.07	0.085	1	1
(19485,0,48,0):	0.358	0.199	1	1
(19485,0,113,0):	0.12	0.014	0	0
(19485,0,123,0):	0.016	0.015	0	0
(19486,1,111,0):	0.176	0.166	1	1
(19486,1,188,0):	0.096	0.336	1	1
(19487,0,27,0):	0.095	0.034	1	1
(19487,1,39,0):	0	0.004	0	0
(19487,1,179,0):	0	0.021	0	0
(19489,1,168,0):	0.059	0.017	0	0
(19490,1,78,0):	0.551	0.398	1	1
(19492,1,87,0):	0.102	0.132	0.934	0.989
(19493,1,57,0):	0.106	0.002	0.762	0.886
(19495,0,201,0):	0.156	0.16	1	1
(19497,0,43,0):	0.177	0.102	1	1
(19497,0,183,0):	0.063	0.032	1	1
(19499,1,170,0):	0.041	0.004	1	1
(19500,0,170,0):	0.092	0.005	0.876	0.995
(19500,0,174,0):	0.009	0.038	0	0
(19503,0,136,0):	0.152	0.057	0.879	0.993
(19503,0,143,0):	0.053	0.069	1	1
(19504,1,166,0):	0.022	0.001	0.475	0.889
(19505,0,120,0):	0.018	0.087	1	1
(19505,0,130,0):	0.068	0.039	0.866	0.991
(19506,0,87,0):	0	0.012	0	0
(19506,0,136,0):	0.174	0.06	1	1
(19507,0,118,0):	0.266	0.252	1	1
(19508,0,173,0):	0.001	0	0	0
(19508,1,155,0):	0.239	0.165	1	1
(19509,1,150,0):	0	0.084	0.856	0.982
(19511,0,137,0):	0.044	0.189	0.939	0.936
(19511,1,149,0):	0.024	0.013	1	1
(19512,1,68,0):	0.008	0.102	1	1
(19513,0,149,0):	0.024	0.135	0.692	0.967
(19514,1,179,0):	0.12	0.18	1	1
(19515,1,48,0):	0.041	0.108	1	1
(19515,1,134,0):	0.019	0.07	1	1
(19516,0,127,0):	0.048	0.267	1	1
(19516,1,36,0):	0.138	0.187	0.935	0.997
(19518,0,181,0):	0.27	0.175	1	1
(19518,1,150,0):	0.079	0.075	0.778	0.963
(19519,1,23,0):	0.202	0.151	1	1
(19519,1,163,0):	0.107	0.254	1	1
(19520,1,6,0):	0.173	0.146	0.863	0.947
(19521,1,87,0):	0.066	0.107	1	1
(19522,0,15,0):	0.049	0.12	1	1
(19522,1,6,0):	0.158	0.092	0.949	0.989
(19523,0,86,0):	0.03	0.02	0.54	0.947
(19523,0,150,0):	0.082	0.008	0.991	0.98
(19524,1,16,0):	0.043	0.293	0.85	0.951
(19525,0,100,0):	0.061	0.083	0.616	0.882
(19525,0,153,0):	0.09	0.04	0.852	0.951
(19525,1,94,0):	0.276	0.062	0.937	0.993
(19526,0,35,0):	0.248	0.319	1	1
(19526,0,189,0):	0.012	0.009	0	0
(19526,1,114,0):	0	0.002	0	0
(19527,0,43,0):	0.028	0.087	1	1
(19528,0,47,0):	0.158	0.015	0	0
(19528,1,145,0):	0.002	0.026	0.849	0.995
(19528,1,157,0):	0.031	0.036	0.75	0.912
(19529,1,145,0):	0.021	0.015	0	0
(19533,0,139,0):	0.069	0.029	0	0
(19533,1,93,0):	0.055	0.048	0.872	0.989
(19533,1,207,0):	0.172	0.13	1	1
(19534,0,56,0):	0.021	0	0	0
(19535,0,123,0):	0.054	0.153	1	1
(19535,1,80,0):	0.027	0.009	0	0
(19536,0,51,0):	0.031	0.051	0.886	0.975
(19536,0,201,0):	0.125	0.067	0.815	0.944
(19537,0,184,0):	0.092	0.192	1	1
(19537,1,161,0):	0.184	0.117	1	1
(19538,0,177,0):	0.005	0.068	1	1
(19539,1,57,0):	0.087	0.053	0.974	0.966
(19540,0,43,0):	0.024	0.019	0.982	1
(19540,0,74,0):	0.32	0.144	1	1
(19540,0,87,0):	0.045	0.035	0.802	0.947
(19540,0,149,0):	0.012	0.001	0.952	0.94
(19540,1,7,0):	0.183	0.247	1	1
(19541,0,110,0):	0.246	0.12	1	1
(19541,0,208,0):	0.123	0.066	1	1
(19541,1,72,0):	0.022	0.104	1	1
(19542,0,147,0):	0.019	0	0	0
(19542,1,104,0):	0	0.005	0	0
(19543,0,201,0):	0.004	0.051	0	0
(19544,0,83,0):	0	0.006	1	1
(19544,0,103,0):	0.053	0.145	0.683	0.907
(19545,0,51,0):	0.095	0.061	1	1
(19545,0,123,0):	0.042	0.124	1	1
(19546,1,149,0):	0.051	0.087	0.714	0.911
(19550,0,135,0):	0.407	0.418	1	1
(19551,0,139,0):	0.122	0.152	1	1
(19552,0,71,0):	0.1	0.003	0.938	0.998
(19553,0,132,0):	0.042	0.063	0.797	0.96
(19553,1,131,0):	0.016	0.102	0.829	0.909
(19554,0,13,0):	0.087	0.072	1	1
(19554,0,146,0):	0.005	0.02	1	1
(19554,1,41,0):	0.048	0.113	0.937	0.992
(19554,1,49,0):	0.087	0.116	0.919	0.961
(19554,1,75,0):	0	0.035	0.634	0.977
(19555,0,62,0):	0.059	0.103	0.715	0.864
(19555,0,139,0):	0.012	0.024	0	0
(19556,1,36,0):	0.013	0	0.931	0.998
(19556,1,76,0):	0.192	0.237	1	1
(19557,0,8,0):	0.106	0.021	0	0
(19557,0,113,0):	0.088	0.039	1	1
(19558,0,192,0):	0.029	0.157	0.701	0.868
(19558,1,93,0):	0.161	0.116	1	1
(19559,0,33,0):	0.061	0.039	0.964	0.983
(19559,0,101,0):	0.038	0.18	1	1
(19559,1,50,0):	0.143	0.152	1	1
(19559,1,86,0):	0.048	0.04	0.72	0.942
(19559,1,109,0):	0.048	0.038	0.91	0.961
(19560,0,113,0):	0.102	0.074	0.889	0.935
(19560,0,199,0):	0.24	0.099	1	1
(19560,1,170,0):	0.176	0.098	1	1
(19561,0,196,0):	0.11	0.136	1	1
(19561,1,103,0):	0.007	0	0	0
(19562,1,132,0):	0	0.027	1	1
(19563,1,53,0):	0.05	0.01	0.717	0.929
(19566,0,104,0):	0.217	0.2	1	1
(19566,0,184,0):	0.306	0.162	0.961	1
(19567,0,87,0):	0.029	0.017	0	0
(19567,1,26,0):	0.011	0.029	0.824	0.981
(19568,1,155,0):	0.031	0	0.882	0.987
(19569,1,93,0):	0.101	0.19	0.961	0.983
(19572,1,184,0):	0.067	0.094	1	1
(19573,0,7,0):	0.054	0.038	0.944	0.999
(19573,0,129,0):	0.108	0	1	1
(19573,1,41,0):	0.018	0.043	0	0
(19573,1,210,0):	0.019	0.044	0.932	0.993
(19574,1,162,0):	0.018	0.264	0.994	1
(19575,0,95,0):	0	0.003	0	0
(19575,1,138,0):	0.063	0.003	1	1
(19576,1,56,0):	0.034	0	0	0
(19577,0,62,0):	0.15	0.118	0.687	0.935
(19577,0,204,0):	0.007	0.026	0	0
(19577,1,66,0):	0.026	0.001	0	0
(19577,1,172,0):	0.028	0.01	0	0
(19578,0,52,0):	0.078	0.112	0.876	0.98
(19578,1,23,0):	0.023	0	0	0
(19578,1,184,0):	0.056	0.064	0.671	0.94
(19579,0,29,0):	0.172	0.235	0.888	0.954
(19580,0,55,0):	0	0.029	0.991	0.999
(19580,0,115,0):	0.016	0.005	0	0
(19580,1,71,0):	0.09	0.001	0	0
(19580,1,92,0):	0.054	0.053	1	1
(19581,0,200,0):	0.038	0.038	0.813	0.989
(19582,0,3,0):	0.186	0.011	1	1
(19582,0,82,0):	0.081	0.131	1	1
(19585,0,57,0):	0	0.004	0	0
(19585,1,132,0):	0.031	0.117	0.843	0.984
(19586,0,131,0):	0.248	0.069	1	1
(19586,1,21,0):	0.066	0.205	0.891	0.994
(19586,1,77,0):	0.007	0.006	0.911	0.987
(19587,0,118,0):	0.049	0.26	0.996	0.995
(19587,1,60,0):	0.006	0.01	0	0
